startTime,endTime,latitude,longitude,direction
2023-12-10 18:15:19,2023-12-10 18:15:29,50.0705046860623,19.9250601511449,356.3948404617195
2023-12-10 18:15:29,2023-12-10 18:15:39,50.0705046860623,19.9250601511449,203.72511492619068
2023-12-10 18:15:39,2023-12-10 18:15:49,50.0705046860623,19.9250601511449,201.7879811577524
2023-12-10 18:14:39,2023-12-10 18:14:49,50.0709247451161,19.9251728039235,340.27034745646574
2023-12-10 18:14:49,2023-12-10 18:14:59,50.0709247451161,19.9251728039235,195.23472483487086
2023-12-10 18:14:59,2023-12-10 18:15:09,50.0709247451161,19.9251728039235,192.65261289823457
2023-12-10 18:13:39,2023-12-10 18:13:49,50.0713172559886,19.925258634612,49.08954705557869
2023-12-10 18:13:49,2023-12-10 18:13:59,50.0713172559886,19.925258634612,19.507570921589718
2023-12-10 18:13:59,2023-12-10 18:14:09,50.0713172559886,19.925258634612,61.872921344102224
2023-12-10 18:14:09,2023-12-10 18:14:19,50.0713172559886,19.925258634612,184.45657576801128
2023-12-10 18:32:04,2023-12-10 18:32:14,50.0690028157344,19.9173423042521,115.53967367145128
2023-12-10 18:32:14,2023-12-10 18:32:24,50.0690028157344,19.9173423042521,137.27945041638554
2023-12-10 18:32:24,2023-12-10 18:32:34,50.0690028157344,19.9173423042521,263.8439158270205
2023-12-10 18:32:34,2023-12-10 18:32:44,50.0690028157344,19.9173423042521,0.6250037686115206
2023-12-10 18:33:04,2023-12-10 18:33:14,50.0693925447358,19.9173943977803,313.43163710236325
2023-12-10 18:33:14,2023-12-10 18:33:24,50.0693925447358,19.9173943977803,1.5354445995014316
2023-12-10 18:33:34,2023-12-10 18:33:44,50.0697678522771,19.9174373131245,185.6364958796677
2023-12-10 18:33:44,2023-12-10 18:33:54,50.0697678522771,19.9174373131245,3.5312727217466318
2023-12-10 18:33:54,2023-12-10 18:34:04,50.0697678522771,19.9174373131245,4.747028130030969
2023-12-10 18:34:04,2023-12-10 18:34:14,50.0697678522771,19.9174373131245,353.7376805717811
2023-12-10 18:32:14,2023-12-10 18:32:24,50.068848515746,19.9173139315099,25.816066138844747
2023-12-10 18:32:24,2023-12-10 18:32:34,50.068848515746,19.9173139315099,3.9102090552806885
2023-12-10 18:31:34,2023-12-10 18:31:44,50.0689552560977,19.9176518898457,98.78699116251676
2023-12-10 18:31:44,2023-12-10 18:31:54,50.0689552560977,19.9176518898457,108.30512960507059
2023-12-10 18:31:54,2023-12-10 18:32:04,50.0689552560977,19.9176518898457,262.30884519469225
2023-12-10 18:32:04,2023-12-10 18:32:14,50.0689552560977,19.9176518898457,270.035127035639
2023-12-10 18:32:14,2023-12-10 18:32:24,50.0689552560977,19.9176518898457,272.64059552802973
2023-12-10 18:15:15,2023-12-10 18:15:25,50.0689449263966,19.9180166702718,130.0040526726293
2023-12-10 18:30:34,2023-12-10 18:30:44,50.0689449263966,19.9180166702718,138.07630670598428
2023-12-10 18:30:44,2023-12-10 18:30:54,50.0689449263966,19.9180166702718,113.79878025258574
2023-12-10 18:30:54,2023-12-10 18:31:04,50.0689449263966,19.9180166702718,101.4233086441281
2023-12-10 18:31:04,2023-12-10 18:31:14,50.0689449263966,19.9180166702718,109.84841575294564
2023-12-10 18:31:14,2023-12-10 18:31:24,50.0689449263966,19.9180166702718,223.29125030358742
2023-12-10 18:31:24,2023-12-10 18:31:34,50.0689449263966,19.9180166702718,263.43283596951085
2023-12-10 18:31:34,2023-12-10 18:31:44,50.0689449263966,19.9180166702718,268.3558467814844
2023-12-10 18:32:06,2023-12-10 18:32:16,50.0639100083272,19.9275507917628,46.26784074399097
2023-12-10 18:32:16,2023-12-10 18:32:26,50.0639100083272,19.9275507917628,103.40667567222715
2023-12-10 18:32:26,2023-12-10 18:32:36,50.0639100083272,19.9275507917628,145.08386605928285
2023-12-10 18:32:36,2023-12-10 18:32:46,50.0639100083272,19.9275507917628,171.15348976750488
2023-12-10 18:10:14,2023-12-10 18:10:24,50.0638859031525,19.9267058959231,235.02940277041654
2023-12-10 18:12:05,2023-12-10 18:12:15,50.0638859031525,19.9267058959231,230.40466805945078
2023-12-10 18:10:14,2023-12-10 18:10:24,50.0638841813538,19.9264054885134,150.03661523164823
2023-12-10 18:10:24,2023-12-10 18:10:34,50.0638841813538,19.9264054885134,185.59575536574476
2023-12-10 18:10:34,2023-12-10 18:10:44,50.0638841813538,19.9264054885134,216.7804353590945
2023-12-10 18:10:44,2023-12-10 18:10:54,50.0638841813538,19.9264054885134,233.9451942355476
2023-12-10 18:11:35,2023-12-10 18:11:45,50.0638841813538,19.9264054885134,229.25613949484273
2023-12-10 18:11:45,2023-12-10 18:11:55,50.0638841813538,19.9264054885134,207.7804957741477
2023-12-10 18:11:55,2023-12-10 18:12:05,50.0638841813538,19.9264054885134,172.52627238495677
2023-12-10 18:12:05,2023-12-10 18:12:15,50.0638841813538,19.9264054885134,140.83530159145994
2023-12-10 18:10:44,2023-12-10 18:10:54,50.0638721287615,19.9260809412226,141.3958535699021
2023-12-10 18:10:54,2023-12-10 18:11:04,50.0638721287615,19.9260809412226,175.99207265073994
2023-12-10 18:10:55,2023-12-10 18:11:05,50.0638721287615,19.9260809412226,239.95590913372726
2023-12-10 18:11:04,2023-12-10 18:11:14,50.0638721287615,19.9260809412226,212.18924756904715
2023-12-10 18:11:05,2023-12-10 18:11:15,50.0638721287615,19.9260809412226,227.0304510673022
2023-12-10 18:11:14,2023-12-10 18:11:24,50.0638721287615,19.9260809412226,232.47145132185136
