X,Y
19.9311792547815,50.0757111571775
19.9312932486646,50.0759340746091
19.9314179713838,50.0762043283293
19.9316164548509,50.0766355261746
19.898970304057,50.0761579592682
19.9316808278672,50.0767999139528
19.9317814107053,50.0770882367054
19.9318645591848,50.0773464347138
19.9319342966191,50.0776209837373
19.9319879407994,50.0777956959338
19.9320630426519,50.0780771275419
19.9321475322358,50.0783904011505
19.9322266574018,50.078666665464
19.9322682316415,50.0789231337133
19.9323258991353,50.0791107505569
19.9323688144796,50.0793370946709
19.9324425752275,50.079662408674
19.9285899382085,50.0793630209008
19.9279826274142,50.0783984696402
19.9279021611437,50.0782005223018
19.9267871375196,50.0810479806299
19.9308050866239,50.0757955044356
19.9307152326219,50.0759719446489
19.9305757577531,50.0762301486687
19.9304349417798,50.0764788838928
19.9297187919728,50.0774419676245
19.9295122618787,50.0776468033138
19.9293151195161,50.0778318432052
19.9290643329732,50.0780805701202
19.9288578028791,50.0782957307704
19.928659319412,50.0784902351672
19.9278157646768,50.0750096920887
19.9216104741208,50.0818001314928
19.924716828391,50.0768740388858
19.9212675075978,50.0782166593436
19.9316304316744,50.0647175246815
19.9231235962361,50.0739786704035
19.9245344381779,50.0755485946326
19.9250601511449,50.0705046860623
19.9251728039235,50.0709247451161
19.925258634612,50.0713172559886
19.9110605707392,50.0761882981949
19.9129741173238,50.077056499771
19.9123947601765,50.0770909262752
19.9118422251195,50.0771907629977
19.9113862495869,50.0767810868471
19.911225317046,50.0765366565522
19.9122016411275,50.0742644279822
19.9172495584935,50.0683802326861
19.9173423042521,50.0690028157344
19.9173943977803,50.0693925447358
19.9174373131245,50.0697678522771
19.9173139315099,50.068848515746
19.9172978382558,50.0686522506084
19.9176518898457,50.0689552560977
19.9180166702718,50.0689449263966
19.9086503963918,50.0714962949688
19.9080764036626,50.0711313301863
19.9072127323598,50.0713241421156
19.9025855027139,50.0589046963318
19.9031004868448,50.0587738258692
19.9035296402872,50.0585534116517
19.9055359326303,50.0573273390843
19.9037871323526,50.058388100324
19.9041840992868,50.0581607963184
19.9052439909428,50.0655118991738
19.905640957877,50.065350055316
19.9060540180653,50.0651124537693
19.9142255773768,50.0527273504291
19.9139841785654,50.0528668483558
19.9151037912816,50.0532170983073
19.9149696808308,50.0533583169868
19.914819477126,50.0535202013033
19.9146853666753,50.0536717520834
19.9145405273884,50.0538474126159
19.9067912064493,50.0565696381258
19.907102342695,50.0563698786073
19.9080457678065,50.0559236455582
19.9088940583169,50.0556879346749
19.9092802964151,50.0556121625285
19.9096772633493,50.0556052741456
19.910855172202,50.0553869980012
19.911225317046,50.0552974485265
19.911584733054,50.0552285642015
19.9118797760457,50.0551459028809
19.9121533613652,50.0550597971872
19.9132369738072,50.0543399475424
19.9215303640813,50.0529691035229
19.9232538929209,50.0541963638005
19.9229733925313,50.0544811629175
19.9227051716298,50.054773925176
19.9224530439824,50.0550322433326
19.9240646325052,50.0544617888815
19.9246869049966,50.0546546678246
19.9199386825785,50.0549282704418
19.9190359096974,50.0558932938108
19.9194489698857,50.0554489936935
19.919674275443,50.0552182315442
19.9192022066563,50.0557004198466
19.9188481550664,50.05609649947
19.918236611411,50.0568886489082
19.9184029083699,50.0566096760327
19.9186282139271,50.0563375898139
19.9206666927785,50.0548979180647
19.9204843025654,50.0545879352423
19.9201678019017,50.0544122774206
19.9241964798421,50.0558519637408
19.9244486074895,50.0556453128573
19.9246256332845,50.0554903241105
19.9055647244677,50.071743548423
19.9261544924229,50.0618616709295
19.9267767649144,50.0619580956247
19.9272810202092,50.0619925329688
19.9258368602023,50.0611877688209
19.9254211178049,50.0611033958684
19.9249919643626,50.0610000818468
19.9269376974553,50.0603670633694
19.9265085440129,50.0606597897151
19.925993559882,50.0609972837557
19.925811169669,50.0615069641329
19.9255912285298,50.0619512081529
19.9254195671529,50.0622955805315
19.9300115089864,50.0607872112135
19.9301402550191,50.0604187210897
19.9291896214709,50.0610138570626
19.9299218645319,50.0610310760767
19.9304985394701,50.0610655140863
19.9311369052157,50.0610999520712
19.9316948046908,50.0611447214147
19.9304782133549,50.0612521246212
19.9304782133549,50.0615138516685
19.9305425863713,50.0618823333805
19.9309180956334,50.0619202145175
19.9313096981496,50.0619236582558
19.9305360903963,50.0625893712629
19.9311127653345,50.0626065897115
19.931740402244,50.0626289736854
19.930494306609,50.063459540872
19.9326776247472,50.0634870898871
19.931577919051,50.0634905335128
19.9308161716908,50.0634767590083
19.931185184978,50.063489887833
19.9318959703669,50.0634984968965
19.9322983017191,50.0635243240775
19.930374592077,50.0622937510598
19.9303129012696,50.0625873265717
19.9303441029042,50.0629154445833
19.9303816538304,50.0632908028098
19.9282305222005,50.0623300176334
19.9288527946919,50.062398891763
19.9294697027653,50.0624884279837
19.9299578648061,50.0625607455785
19.9275507917628,50.0639100083272
19.9271538248286,50.0638962339431
19.9267058959231,50.0638859031525
19.9264054885134,50.0638841813538
19.9260809412226,50.0638721287615
19.9257161607966,50.0638669633638
19.9253594269976,50.0638583543665
19.9352970113978,50.0656558794874
19.9351119389758,50.0657781225234
19.9346479168162,50.0657540182874
19.9343835096806,50.0656909598271
19.9319603433833,50.0648191089319
19.933004854247,50.0652295329394
19.933364270255,50.0653672727736
19.9322752933949,50.0649299474342
19.9326347094029,50.0650745751531
19.9337022285909,50.0654877948041
19.9340777378529,50.065604873058
19.9327918281779,50.063553594866
19.9328642478213,50.0635708129684
19.9322431068867,50.0640759462998
19.9323396664113,50.0641103821236
19.931937335059,50.0643893113852
19.9320446234196,50.0644271905426
19.9324845056981,50.0638280076386
19.9326078873128,50.0638590000414
19.9316921224818,50.0647485165095
19.9318584194407,50.0645970007156
19.9317806353793,50.0645660087897
19.9315319652669,50.064843751689
19.9313375051133,50.0650124842885
19.9311648588628,50.0651641063796
19.9291681637988,50.0667836027178
19.9293646775186,50.0666391953645
19.9308874597773,50.0653872880604
19.9296038132161,50.0664312996633
19.9306176882237,50.065601429584
19.9298183899373,50.0662591286281
19.9303977470845,50.0657667160561
19.9301778059453,50.0659423323086
19.929952500388,50.0661454954063
19.9289761763066,50.0669409223053
19.9287723284215,50.067137194446
19.9285470228642,50.0673403524827
19.9283109884709,50.0675262929823
19.9266855698079,50.068876061666
19.9267392139882,50.068938039928
19.9269269686192,50.0687211156604
19.9271630030125,50.0685007471458
19.9274473171681,50.0682666044896
19.9276404362172,50.06808066686
19.9278174620122,50.0679394915117
19.9280695896596,50.0676984594688
19.9279757123441,50.0555867616117
19.9279167037457,50.05525956216
19.9084063153714,50.0549358047168
19.9080200772732,50.0550425760299
19.9076284747571,50.0551562355537
19.9318649154156,50.0647577710099
19.9071134906262,50.0719060162736
19.9069901090115,50.0716959915043
19.9068720918149,50.0714584213941
19.927616296336,50.0752008746187
19.9195499344933,50.0601672001119
19.9273015185463,50.0551526717678
19.9276287480461,50.0553248826674
19.8888225480187,50.0720608324696
19.9206067248451,50.0733312864597
19.9145502968895,50.0747910619526
19.9197430535423,50.0545568172864
19.8945141955483,50.0796589542855
19.907367,50.062168
19.9195927,50.060198
19.914749,50.067742
19.907986,50.069331
19.916584,50.062689
19.922162,50.055968
19.914188,50.06585
19.9159433227032,50.0578633191842
19.9135454278439,50.0525178875028
19.9214203935116,50.0534719805002
19.9033583980054,50.0565958995524
19.9088408332318,50.0520046671777
19.9025483708829,50.0632460354691
19.916619239375,50.0547325941419
19.9184699635953,50.0543881674733
19.9069044878706,50.075573769808
19.9001665692776,50.0759410676585
19.902028022334,50.0730421998976
19.9012716393918,50.0723673789308
19.8991205077618,50.0782407573161
19.9033905845135,50.0805678758751
19.8938097339124,50.0812563508365
19.8973234277219,50.081135868432
19.8954566102475,50.0710280377625
19.8895235639066,50.0816005846094
19.8889120202512,50.0756381063072
19.8993028979749,50.0785264894946
19.8934878688306,50.0729905557715
19.8946841340512,50.0740544135421
19.8969801049679,50.0764884588822
19.9262966495007,50.0733520634866
19.9282653909177,50.0787674671165
19.9199505429715,50.0698814769168
19.92241775617,50.0775741857195
19.9214418511838,50.0793664633868
19.9233726225793,50.0692492212415
19.932471094653,50.0774179768326
19.9312587361783,50.0755967932474
19.9318756442517,50.0749495506625
19.9340214114636,50.0744021418699
19.9367411714047,50.0766709212347
19.9136098008603,50.0712587238693
19.9177940469235,50.0722537601809
19.9068184476346,50.0713103698606
19.9059601407498,50.0729044821042
19.9139477591962,50.0684112221475
19.9146129470319,50.0755692511877
19.916984019801,50.0758997548596
19.9210659228265,50.0729952898187
19.9196604453027,50.0777463161349
19.928142009303,50.0757207323201
19.926881371066,50.0747360964049
19.9368430953473,50.07860911053
19.9111850839108,50.0735104374367
19.929416058585,50.0710831270829
19.9274607282132,50.0615655081538
19.9295689444989,50.0599882383883
19.9279435258359,50.0648507463558
19.9318971019238,50.0647233356508
19.9277343135327,50.0687348886589
19.9284585099667,50.0676364796049
19.9324335437268,50.0721573561821
19.9345310311764,50.0672990322738
19.9235393386334,50.0621681630396
19.9242474418133,50.0660731832159
19.9243332725018,50.0661007307299
19.9273212533444,50.0555213218999
19.9239738564938,50.0693408966791
19.8922701459378,50.0806986868786
19.8889817576855,50.0813871599614
19.8809136729687,50.0822856024635
19.8908163886517,50.0809844044082
19.88085,50.08227
19.88084,50.0824
19.923622542616,50.0692936731391
19.9235619396555,50.0690741725403
19.9235049713158,50.0688608197034
19.90257,50.06324
19.90182,50.0635
19.90088,50.06383
19.90012,50.06396
19.89924,50.0643
19.89826,50.06463
19.89757,50.06487
19.89682,50.06505
19.89624,50.06522
19.8956,50.06545
19.88082,50.08254
19.89078,50.08119
19.89068,50.08121
19.89078,50.08123
19.89071,50.08125
19.9094425339664,50.0713845065922
19.90655,50.05673
19.8902,50.08167
19.88984,50.08179
19.8893,50.08197
19.88872,50.08219
19.8882,50.08242
19.88813,50.08243
19.88805,50.08186
19.88812,50.08222
19.8903,50.08172
19.88739,50.08265
19.88606,50.08229
19.88652,50.08236
19.8869,50.08239
19.8873,50.08244
19.88777,50.08248
19.88825,50.08256
19.88867,50.08256
19.88911,50.08254
19.88951,50.0825
19.88985,50.08247
19.8878713231534,50.0813148707523
19.8878230433911,50.0811668496506
19.887796221301,50.0810704635713
19.8825283627957,50.0816315655277
19.8824639897794,50.0814938724042
19.8823835235089,50.0813906023019
19.8824318032712,50.0813561788851
19.8878175581303,50.0733429920591
19.8878942525277,50.0738324056859
19.8809642694859,50.0821118234093
19.8813095890991,50.0821040025643
19.8832478373549,50.0819283630414
19.8836182658992,50.0819223054118
19.8839630791677,50.0819181582482
19.8844519189745,50.0819155740759
19.8847924994468,50.0819131820349
19.8827752244638,50.0820804441512
19.8835013652295,50.082070347093
19.8838580749797,50.0820654155287
19.8842991721052,50.0820609343221
19.8846756712335,50.0820582584496
19.8811590009379,50.0822462325433
19.8815224805143,50.082238676007
19.8818820881037,50.0822293726862
19.8822518101129,50.0822237621716
19.8826211129523,50.0822181464447
19.8829804844294,50.082212973456
19.8837248778823,50.0822052085493
19.8841296791126,50.0821992999877
19.8845722974786,50.0821955516686
19.8848849418435,50.0821928009968
19.8851472375649,50.0819088569629
19.8855261395827,50.0819049426277
19.8858859755756,50.0818976971061
19.8862294289402,50.0818858875372
19.8865646556186,50.0818431578208
19.8869115011184,50.081781387041
19.8872497382107,50.0817111707815
19.8854207773715,50.0820497702152
19.8857882500578,50.0820446663217
19.8861413125767,50.0820342979419
19.8865056065453,50.0819975118355
19.8868595217367,50.0819382366796
19.885252784705,50.0821838360844
19.8856325896789,50.0821832568548
19.8860343630137,50.0821753344937
19.8863793151619,50.0821531988432
19.8867459113014,50.0821015084787
19.8878423680061,50.0735870746556
19.8828710284998,50.0819323799957
19.8831351641482,50.0820748265881
19.8816675669758,50.0820986403852
19.8824153453288,50.0820834536962
19.8820573676108,50.0820888181817
19.8833443074785,50.0822086513947
19.8871023392589,50.0820363224098
19.8874458781717,50.0819665160592
19.8875528240112,50.0818012915335
19.8876098610565,50.0816371171738
19.8872068844768,50.0818722440571
19.8878556907529,50.0730835978744
19.8976426861548,50.0609599804712
19.8979225789032,50.0607347078823
19.8984104998605,50.0605432385675
19.8996966937307,50.0600799764985
19.900098864885,50.0586538048506
19.8996856361244,50.058872064273
19.8888423596274,50.0770823193878
19.8892343449888,50.0780342959921
19.88913945503,50.0777933196179
19.8890451912332,50.077549471923
19.888943822071,50.0772926985358
19.8893268611561,50.0782752495633
19.889418702625,50.0785152075478
19.8895153620522,50.078764382687
19.8896687819655,50.0792420306632
19.8896021758889,50.0789982682189
19.8962869948985,50.0793786957376
19.8959526721812,50.0794987874052
19.895585447296,50.0788372195673
19.8949471983908,50.0792686628795
19.8952892109862,50.079038953204
19.8959537945736,50.0784218180185
19.8957609141274,50.0774758048798
19.8958485643834,50.0779482333776
19.8958998528221,50.0781971513775
19.8966886457275,50.0794663130959
19.8972377360483,50.0792603247305
19.8970740206179,50.0793864460134
19.8975418159277,50.0791488435493
19.8980664474905,50.0792780849965
19.8981056903634,50.0794617904549
19.8990225646969,50.0793212344513
19.8992391137066,50.0777846040947
19.8991779143153,50.0775101481805
19.8972335489385,50.0778471195237
19.8973025585767,50.0781643594347
19.8973477475639,50.078411510471
19.9000338292722,50.0782245299987
19.8997399604036,50.0783360245662
19.8994287888545,50.0784525693062
19.8991347675192,50.0785583963697
19.8988516284628,50.0786648654007
19.8985960551423,50.0787634132006
19.8998786006158,50.078041344431
19.8995929456518,50.0781480611618
19.8992498018337,50.0782758112144
19.8989477323642,50.07838533784
19.8986475739457,50.0784967699894
19.8983475188134,50.0786097308689
19.8980534035034,50.0787195104871
19.8977185407893,50.078845266633
19.8973521089876,50.0789827703074
19.89712927783,50.0790668801405
19.8968394942276,50.07917031401
19.8977423492714,50.0783005289561
19.898219626582,50.0783191764407
19.8982716541249,50.0785181086322
19.8981741703277,50.0780408233415
19.8976820787688,50.0779920039782
19.898101391317,50.0777293026208
19.8976184425471,50.0776779622828
19.8979975676224,50.0789792790495
19.898237864552,50.078895063591
19.8975588147686,50.0773658467797
19.8979403553693,50.077415864993
19.8984079189993,50.0773824496842
19.888588566781,50.076686339386
19.8883293696797,50.0760408876457
19.8881701427217,50.0756763827633
19.8881085921476,50.0752387247695
19.8906494393102,50.0752366010565
19.8902712484521,50.0753330595191
19.8898520843589,50.0754371271766
19.8894642087112,50.0755353785691
19.889057699777,50.0756357880805
19.8887426539904,50.0755206505893
19.8886575202897,50.0752870500749
19.8885722955163,50.0750513806091
19.8885112844874,50.0757444773113
19.8889549864927,50.0759028364357
19.8889964906901,50.0761019419958
19.8890436350108,50.0763048778709
19.8884305392185,50.0762395757627
19.8885196743011,50.0764451617834
19.8891381633397,50.0751041816802
19.8890766354166,50.0748344824029
19.8892060871583,50.075387339193
19.8957060048511,50.0772325168707
19.8955652493442,50.0765296748446
19.8956150135757,50.0767718350452
19.8956589136734,50.0769955971273
19.8954751122294,50.0760927380666
19.8955297996505,50.0763334166447
19.8917933519367,50.0749537812167
19.895427746683,50.0758496115557
19.8953285959544,50.0753672725627
19.8952897029893,50.0751567751852
19.8954296094945,50.0751118012808
19.8953765771255,50.0756078874249
19.898067397469,50.0771216163166
19.8989436945585,50.0764082883848
19.8990087285825,50.076722612398
19.8892572488742,50.0734329341693
19.8990598251881,50.0769622661314
19.8991184038989,50.0772412828548
19.8985239223127,50.0764234573906
19.8988896718895,50.0761683370788
19.8981827316646,50.0766675705165
19.8977894606716,50.0769466139274
19.8974866883874,50.0772210308929
19.8996901582549,50.0761167648244
19.8997741382512,50.0763787586925
19.899847199193,50.07663561386
19.8999217213303,50.076895809604
19.9000014126701,50.0771560542718
19.8999258417553,50.0773568335569
19.9000429107491,50.076288875132
19.8999674050735,50.0760228257598
19.9001356931364,50.075262406024
19.8996786637188,50.0753126519579
19.8998256841146,50.0755793793918
19.8996160344659,50.0758697899085
19.8994055170307,50.0753436000462
19.8987700112186,50.0753660751973
19.8988368141177,50.0757067607214
19.8976369885077,50.0771068299743
19.8970855548043,50.0771238004183
19.8969574045479,50.0764857274913
19.8968843358882,50.0761507357959
19.8968295711254,50.0758766094144
19.8970207426822,50.0768064203731
19.8998993933271,50.0757712334597
19.900100194231,50.0764903739318
19.8888915627929,50.0740406648714
19.8909401023091,50.0734230404944
19.8898594957948,50.0733857366643
19.8889535654415,50.0743018270701
19.8890126448719,50.0745504632968
19.8904107582288,50.0735257876291
19.8881106936075,50.0726166933467
19.8879590655361,50.0728302235273
19.8880082591088,50.0743214573626
19.8880522101624,50.0745595192221
19.8883204938572,50.074352321225
19.8882573663235,50.0741157841497
19.8881948056188,50.0738668444228
19.8881504366991,50.0736166402918
19.8881267808499,50.0733829987638
19.8881518263656,50.0731578260109
19.8882231918802,50.0729413689355
19.8883476447548,50.0727490674418
19.8885353751974,50.0725631261911
19.8948080332657,50.0727476397808
19.8944152088386,50.0728134018611
19.8940124602816,50.0728793377959
19.8925254559516,50.0734549010235
19.8925969220135,50.0737063509896
19.8926666492972,50.0739787341038
19.8924630073772,50.0732062344403
19.8921385483978,50.0748641060508
19.8928158205255,50.0746355348554
19.8924827816631,50.074755538886
19.8969463473039,50.0729487053872
19.8961866363382,50.0735144107498
19.8949680491562,50.0732801910329
19.8946551362148,50.0733275631295
19.8964992536277,50.0734433845284
19.8931484527871,50.0730220665455
19.8954709650109,50.0732691529382
19.8928535219408,50.0744726119779
19.8927560629831,50.0742213638331
19.8972115977713,50.0732797687903
19.8975690261564,50.0731979262604
19.8979018948007,50.0731208845899
19.8973142414425,50.0737810212656
19.8976616309347,50.0737533007691
19.8979513573307,50.0737361810254
19.8982297409052,50.0737506922713
19.8993504665328,50.0750935688899
19.8992917906425,50.0748066388949
19.8992405944232,50.0745652758782
19.8991770030713,50.0742612156681
19.8992485688502,50.0738264445484
19.8988775420949,50.0738004471894
19.8985579221261,50.0737564143241
19.8995671911614,50.0738835933821
19.8998404162291,50.0740259084737
19.9000027322765,50.0742346068599
19.8996758620939,50.0750810089567
19.9001174073624,50.0750296272743
19.9001287477195,50.0744362175593
19.8986353929669,50.0746924268998
19.88833088502,50.0724044490202
19.8886010839297,50.072228648429
19.8889072308586,50.0720810644473
19.8890395027345,50.0722635957593
19.8887690100869,50.0723977646889
19.8900227784746,50.0718319778089
19.8896393437924,50.0718904406292
19.8892713759472,50.0719687412067
19.890329904867,50.0719866880188
19.8899945628258,50.0720314953782
19.8896666114935,50.0720889603319
19.8893380961101,50.0721647612799
19.8945731429111,50.0715404750857
19.8949017158649,50.0715102459361
19.8943027411081,50.0712159200782
19.8939672602183,50.071273235524
19.8936333987313,50.0713329930959
19.896823229046,50.0724632624753
19.8964095244534,50.0725077032285
19.8960020707116,50.0725597546773
19.8952024508855,50.0726793739654
19.8968988422986,50.0727419029959
19.895650684951,50.0710404740475
19.895979554517,50.07100323144
19.896313661627,50.0709812330502
19.8966635413065,50.0709537190884
19.897008504432,50.0709151879317
19.8969531730323,50.0711835927898
19.8966347159303,50.0712480010357
19.8963170320409,50.0713152030735
19.8960107960666,50.0713644405543
19.895305170145,50.0717413871741
19.8954447705377,50.0721653980479
19.8955381877497,50.0724105813452
19.8973565417934,50.0708765950409
19.8979207203985,50.0710318385398
19.8977050532577,50.0708355779516
19.898047248585,50.0707897344496
19.8983955149138,50.0707410703332
19.8987711643108,50.0706434823984
19.8993005078645,50.0727049995786
19.8996045632926,50.0726108660279
19.8998964451902,50.0725236295422
19.8998477807257,50.0724768629878
19.8990210972117,50.0724732507084
19.8994117431787,50.0724717403844
19.8995563785752,50.0705776500014
19.8991553032199,50.070589941365
19.8879526109113,50.0740817548867
19.8965561187544,50.0792745273776
19.8906165921666,50.0816970911141
19.8906933953443,50.0819110991181
19.8907348818455,50.0821417631711
19.8926136756704,50.0820646632943
19.893012301764,50.0820112806198
19.8934507333762,50.081946497407
19.8943113904307,50.0818409582954
19.8938501274239,50.081883948039
19.8947700016126,50.0818038757395
19.8952172398126,50.0817752248823
19.8897399066377,50.0794837682733
19.8898321231238,50.0797197732759
19.889898291187,50.0799825929616
19.8897080515453,50.0802156267675
19.890036285146,50.0801120388485
19.8905301203973,50.0810484402734
19.8906460930825,50.0813451831652
19.8905069196003,50.0814724288782
19.8897297441411,50.081502581828
19.8895206597962,50.0814018571677
19.8901342101172,50.0812809474311
19.890199260697,50.0811142409474
19.8899597374577,50.0811578064452
19.8896962091099,50.0812061769834
19.8894122583488,50.0812675687763
19.8903399633818,50.0810357431569
19.8902452087034,50.0810547081374
19.8902477178618,50.0807886790246
19.8901655447654,50.0805895449237
19.8900035841351,50.0804208477071
19.8897643497147,50.080355260946
19.8901150749687,50.0803305619616
19.8891027628101,50.0813278162829
19.8889972024984,50.0813487448394
19.8904253655567,50.0815187638673
19.891766403737,50.0807954554366
19.8914757973171,50.0808487864534
19.8912279065723,50.0809038734561
19.8908810361457,50.0809732994925
19.8924842559369,50.0806832615674
19.8928072077948,50.0806329339449
19.8931010939584,50.080558411367
19.8934328834377,50.0804397423556
19.8937344100893,50.0803245603463
19.8940489518096,50.0802084225982
19.8943631225589,50.0800901225508
19.894729887847,50.0799510130284
19.8950005788546,50.0798518983263
19.895311901492,50.0797357265203
19.8956314790317,50.0796190030254
19.8963487487018,50.0797135800504
19.8964021164868,50.0795739128129
19.8955410062705,50.0800356090888
19.8956330542726,50.0803288824568
19.8953931355564,50.0804326072906
19.8954538158081,50.080704542609
19.8955150314897,50.0809714478395
19.8955743677149,50.0812411224498
19.8956333626544,50.081501352889
19.8957048920255,50.0806260994784
19.8958869022362,50.0809995317955
19.8956460109925,50.0817414513943
19.8936727382931,50.0814074262016
19.8938894007703,50.0810760030293
19.8943129800196,50.0809822129282
19.8946934120946,50.0808992495966
19.8950797370269,50.0808151722407
19.8950411771573,50.0806265270492
19.8941828105134,50.0807246305553
19.8934233296614,50.0808972193897
19.8934769853409,50.0811339327412
19.8932069079449,50.0815093528826
19.8930753804545,50.0812077887938
19.8927232744493,50.0813407390105
19.8926127854713,50.0811268605692
19.891431238918,50.081157122766
19.8909724258477,50.0812515547975
19.8907710440882,50.0811500068477
19.8911460110718,50.081074106043
19.8915212438455,50.0809987460469
19.8991846369859,50.0801879158674
19.8991343433232,50.0799191380843
19.8981677615509,50.0797590031588
19.8979420574363,50.0810713907694
19.8977154288517,50.080016805595
19.8976564866501,50.0797477651872
19.8973191512155,50.0815828355112
19.89691464814,50.0816065057777
19.8965319400773,50.0816485442735
19.8976876949535,50.0815673641189
19.8980964163285,50.0815547006039
19.8985050101722,50.0815414949611
19.8989318807436,50.0815111979221
19.8993859592694,50.0814825958965
19.8971306591504,50.0796461138871
19.8971895945811,50.0799335867074
19.8972418285496,50.0801843112523
19.8972949805755,50.0804437660582
19.8973556442787,50.0807229831589
19.8964746600863,50.0802483218028
19.8965326429573,50.0804980223573
19.8965987756864,50.0807518464307
19.8964099791539,50.0799739213212
19.8966518422752,50.0810148972281
19.8967178261324,50.0813117881873
19.8968539809054,50.0805116863104
19.8965814556263,50.0737453753821
19.8962609060946,50.0737358540372
19.8881136562752,50.0750137203412
19.8880912371206,50.0747930382207
19.8904094571521,50.071784244419
19.8990516903065,50.0708443123845
19.8883919777573,50.0745598063754
19.8884906683332,50.0748232982333
19.8959770407714,50.0737775716271
19.8949863206047,50.0739987719559
19.8953016085266,50.0739150966066
19.895663693133,50.0738681006747
19.8887942547889,50.0813876228528
19.8969928054199,50.0731524407518
19.8967737681776,50.0756173088078
19.8956221674831,50.0759313044122
19.8955682546197,50.0756386633839
19.8955127829783,50.075365248915
19.8953778107456,50.0749461377356
19.8952216136112,50.0745752875945
19.8951156378476,50.0743414934953
19.8949527836363,50.0741206448055
19.8988214780647,50.0603997703231
19.896159792491,50.0729798009497
19.8962310744071,50.0731853012167
19.8963009258467,50.0734044546453
19.900432426746,50.0584807350222
19.8977483868571,50.0594740855919
19.8982817436915,50.070950837186
19.8986633756613,50.070897094153
19.8931883051975,50.0744891118503
19.8935493640086,50.0743473441435
19.8938978789409,50.0742284735797
19.8943053758741,50.0740780647918
19.8947250924647,50.0739247138818
19.8954333440877,50.0736904881555
19.8958869791407,50.0735868181938
19.8984313235938,50.0812082969729
19.8993025368638,50.0808420729966
19.899245688764,50.0805238708317
19.8990810863538,50.079639452669
19.8989620819136,50.0790032673214
19.8998340911707,50.0789360980695
19.8998881286593,50.0792062597636
19.9000339532031,50.0799654296925
19.8993499218799,50.0810976058512
19.8936544336178,50.0766175760739
19.8940439817566,50.0765863119822
19.8944401757961,50.0765758798366
19.8948303273326,50.0765426407639
19.8952144363018,50.0764987331102
19.8957162800107,50.0729958129211
19.8958108581396,50.0732453228378
